,0
0,0.814945886682259
1,0.403714217413109
2,3.026227671324813
3,0.18326155933603822
4,0.9059152065980749
5,3.9938850931323935
6,8.120085978942686
7,0.4230395818236157
8,0.29674620232134785
9,0.23939605326470925
