,0
302,1.0760383647644685
303,3.6255302130347977
304,0.2698577006792302
305,0.9512928402370898
306,0.1949867352028575
307,0.6788454203692694
308,0.4935353061380159
309,0.11923053548990623
310,6.964419621635638
311,0.09580629478380882
312,0.5038941345542902
313,0.4420729443282543
314,0.21337274826371377
315,0.16284505065270488
316,0.46068755118735666
317,0.38096690494752405
318,0.2401518084079811
319,0.2235374979737216
320,0.19418031880889744
321,0.6825498284389759
322,0.5096114760774872
323,0.13311885104837556
324,4.602126735755164
325,0.19697712024200661
326,0.2975940044606273
327,0.37764544139018713
328,16.584969387195127
329,0.4553065593572696
330,0.1415461631741152
331,0.42943234440639966
332,0.11256690235238942
333,1.1034200390005031
334,0.1072738248586494
335,0.14738992467761633
336,14.76716843367572
337,1.664295707529995
338,2.945558653688178
339,2.2798498862983494
340,0.13603152290459733
341,5.321259430191321
342,1.7422160238360653
343,0.17585725253952988
344,0.2620607321846431
345,0.07139155100754341
346,0.24863224776332227
347,0.10183622836739264
348,1.117258131119852
349,7.807784415003512
350,0.9875604521753822
351,1.7982092657218136
352,0.13451740611713547
353,6.33835225413743
354,4.112747516557912
355,0.17419539482717053
356,5.543440098546006
357,0.12962630085544563
358,0.20180239021558072
359,0.894054685291553
360,2.3178792461788182
361,0.364586728217708
362,2.0141238587046235
363,1.6195907096664481
364,0.4539799990659885
365,0.10574076127595511
366,0.9895067552000496
367,0.15705487827855347
368,0.8603811252924629
369,0.36599720127074375
370,0.17184389209018502
371,0.172012143496042
372,16.438728823549788
373,0.17517835440380894
374,0.08735571735007372
375,4.686937946158129
376,0.15061179495691088
377,0.1753394630962976
378,0.17585676769102784
379,0.5542769357855851
380,0.6283125697332146
381,0.17438460203806283
382,0.17848827521299776
383,1.0766714147412122
384,1.8091288201101334
385,0.2536507565294164
386,0.2403374210204552
387,16.726773674891813
388,0.588335311166995
389,1.3883694305248397
390,0.09925462318738476
391,0.12517977191406734
392,0.17191907321324296
393,0.16149850131468263
394,0.27820888685717143
395,0.26429659578765846
396,0.3524381368737073
397,1.8457772222816196
398,0.267051193293996
399,5.849787792573647
400,0.21988565064733265
401,0.14303760981060187
402,0.20679690794676997
403,2.884526307091417
404,0.8282032912375706
405,0.36928945279114433
406,2.1789101925321965
407,5.97660704427575
408,0.7111690726525932
409,0.7286233038734132
410,1.9658166810023934
411,0.14942698663786
412,0.06354626535115848
413,0.4010201223129307
414,0.442539252037437
415,0.5993548923357321
416,0.30946911728046
417,0.22399885310970138
418,0.4123836698830301
419,0.4734726203669588
420,3.832151851665847
421,0.7920096365499459
422,18.163592536585217
423,0.6040113257611397
424,3.7796058275362783
425,2.85766742948164
426,2.6724696054538875
427,1.0096446196145328
428,17.556982462197382
429,17.088495708479506
430,0.20931401473161237
431,0.7341556773993041
432,2.8600039879537564
433,0.1568898238997247
434,0.3459908131820235
435,5.588574105405485
436,0.1155717823697271
437,2.0594830909922766
438,0.13143636699466943
439,0.31228615785162006
440,7.8691491447993664
441,0.08905079446456325
442,0.36808328017218184
443,0.338681149303724
444,0.0935521359686818
445,16.151530427044555
446,0.13295890326657003
447,3.007470496766143
448,5.340160940697106
449,3.0864503002733334
450,3.084188089800167
451,0.2509834485883382
452,16.018275315676107
453,7.716458320023776
454,2.2911391938033594
455,0.11134244920219949
456,0.430534472118167
457,17.48035343424997
458,4.466665038000869
459,0.11769217807615738
460,0.46610177450109536
461,0.558922558365424
462,0.7504385640243938
463,1.73208517284753
464,2.275679120677111
465,5.544437207675201
466,0.42824273769940824
467,0.3149221124253363
468,1.0576008928355396
469,2.4705780797273755
470,0.26162493703072043
471,4.3792648537947185
472,18.23060923369835
473,0.4362946540414896
474,0.30672542994055796
475,0.19722745795184657
476,0.27200421211286974
477,0.6057126522232448
478,18.32757812569004
479,0.3729734626613862
480,0.35438408754369766
481,0.25280268539423323
482,0.6244554725777167
483,0.3896092712568189
484,0.41392231959794
485,6.912730444408721
486,0.19553251144128864
487,16.3819971947447
488,0.6785285814879247
489,0.5322234359977047
490,0.11738843877203979
491,0.26879993434746846
492,0.18896075672406365
493,1.0225029410235598
494,0.3176767562207061
495,15.458383246484612
496,0.2306596539404296
497,5.615053683240575
498,14.070152776337855
499,0.9550849398675227
500,1.5930472272141518
501,0.2622411422313542
502,0.22004770745810864
503,0.23263744602388167
504,3.9804252362622377
505,0.5137606914632006
506,0.08646704940012977
507,13.946538820370678
508,0.3257124894495158
509,0.43922976011775755
510,5.38027837930927
511,1.1197132389664617
512,0.47220603048256243
513,16.34363632687225
514,17.93275751340368
515,1.1839141964150874
516,0.08651503934516885
517,0.09471259357115192
518,0.483184148507223
519,0.3089379269557817
520,0.18538919242940777
521,0.2630750572560254
522,3.00683826178953
523,0.9309960476116539
524,0.2794766542687756
525,0.16776724818557595
526,1.3895550724719636
527,2.0524600785723863
528,14.76716843367572
529,0.3633187312764403
530,0.1864714475266903
531,2.0814939551968457
532,0.13880334133895544
533,0.10188678046406494
534,0.2328779093608606
535,0.09262670039407997
536,0.7338985717130049
537,0.21514132378068362
538,0.18511970960339763
539,0.16974229963628998
540,0.15160569878788044
541,0.3183517382381278
542,1.5416863612894935
543,0.7462696185580215
544,0.37442568602777637
545,0.22080561729116344
546,0.24886748299690412
547,0.44281097165479577
548,0.14332205254729632
549,5.397425016377524
550,0.1364801811937495
551,0.6610185922199019
552,0.24886155340333904
553,2.354997876106069
554,0.4317167311455856
555,3.767957147552913
556,0.13267986009991026
557,0.2356029490892307
558,1.9485958194534712
559,1.2824948213887826
560,0.20934347917812213
561,0.23284052557400514
562,0.5127064132282513
563,0.3358919593682166
564,0.16810408582422953
565,0.32333153892171174
566,0.7482658745392632
567,0.05918594993687861
568,0.4642974144201326
569,4.430127237113863
570,0.09086520475568527
571,0.2549763934416228
572,0.36594144361216774
573,0.6400617437053793
574,0.1314808563106754
575,3.9532320660413798
576,0.313152012067321
577,3.05424541604551
578,0.3116376077466147
579,0.7083193091484077
580,0.4511556678994264
581,0.09230004077597834
582,0.15537763793441192
583,0.34010522217058003
584,1.711864944418967
585,16.718579146654847
586,0.18616913431502446
587,0.0552466461953508
588,2.633897484353103
589,3.285996482421383
590,0.8833631826924717
591,0.12386025664128797
592,0.1954997211386409
593,0.11634712684616488
594,0.31327030541054474
595,3.1394593385287575
596,8.769154115140836
597,0.2097529081450274
598,0.8228610609775115
599,0.6376822799687515
600,0.35907297641365865
601,4.432931192002722
602,5.679459468034004
603,3.131212038272352
604,0.9906170285302331
605,1.2154160311668327
606,0.08360713194815261
607,17.878708391189537
608,5.644781676217416
609,0.2826622682931914
610,3.151482098807795
611,16.74296399076497
612,0.4040747538385676
613,0.11125587880683234
614,0.2000526293151803
615,0.41724812897704755
616,0.23915789531306964
617,0.1400893707265949
618,1.1743752761803385
619,0.4847816548568704
620,0.3302760360006642
621,3.037221127387408
622,0.4306170307965676
623,0.1657704751303275
624,0.3281320601154271
625,16.018275315676107
626,14.115615150414612
627,0.9829939597393889
628,0.13486894833944407
629,0.1906335939754536
630,0.2007850498793573
631,1.1714734011875914
632,0.23378625189617264
633,1.748490718743613
634,0.13860106118091742
635,8.628604941467879
636,2.146126086801927
637,2.0415500317006656
638,0.06274075978609539
639,15.045151109038787
640,0.20679630800270354
641,14.933925473928563
642,15.628705307912394
643,0.20651509817170366
644,0.36028398497972236
645,0.3072633394171831
646,1.8791732834324002
647,0.09148744588045929
648,0.5401892418484922
649,0.4310794824283239
650,0.1630743441416067
651,1.2772566592013037
652,0.44636833869058573
653,0.27530305883416445
654,0.3178799483175545
655,0.4485587491964482
656,0.2457969615040505
657,0.4132731159829901
658,1.3058091580943425
659,0.30013539241439996
660,8.501551046396354
661,5.265504008943619
662,0.8217385065080194
663,0.263491809831487
664,0.178312617663543
665,1.2597679298970927
666,0.5472174180146991
667,0.1085981425836838
668,2.945558653688178
669,0.19117676983954945
670,0.36714432029602584
671,0.11077391641663696
672,0.16411124276570943
673,5.131496420971222
674,0.8908124010968393
675,0.5316452555744965
676,16.51081318624398
677,0.4111034411448973
678,17.404845881741824
679,4.39042876967437
680,0.6823405781939069
681,0.3192796232812487
682,0.21595147781928326
683,0.28167881750083235
684,0.18996226601806154
685,0.2723616915547857
686,0.09929997627739848
687,0.10210844992443106
688,0.2126103940747881
689,0.07968198933812391
690,2.8077308218556967
691,0.08985601477142069
692,0.5128355309779877
693,16.269958000267565
694,0.3862264812766849
695,8.896754276157976
696,0.2761775310025885
697,0.41028694289058176
698,17.332711615382735
699,15.494474533046985
700,0.5099353546883396
701,6.251864957513879
702,15.494474533046985
703,0.3308795058053051
704,0.22793325535180328
705,1.8283050967725754
706,2.2427499466891176
707,2.0717024948674028
708,0.29409734758125616
709,4.41476014173678
710,1.2307433788933495
711,0.41727004092773123
712,0.0951250128742032
713,0.43520283168905927
714,0.322746318757559
715,0.7217820546298019
716,0.35018207305389293
717,0.8791435739790332
718,0.9780732294543013
719,0.12542340274663477
720,0.8572154742194871
721,0.629614272638474
722,5.66770069759757
723,0.12220174181742288
724,4.770222856066511
725,0.6740487567163395
726,0.5641446019181042
727,0.4392539855588167
728,0.2134203113065669
729,0.6143330718352638
730,0.3567093990684263
731,0.14464805570349845
732,0.1181970206944527
733,0.20696970358621444
734,7.259304034688694
735,4.266277388868829
736,0.10703989736978539
737,0.23086211409290947
738,0.2261928752153747
739,0.09348023460733594
740,0.4764540037982079
741,0.34973188430297064
742,0.3390247075830721
743,0.15699578592699748
744,0.18672857597010828
745,0.4494787566613665
746,0.8281512960361495
747,0.24128947513052598
748,0.27400123000199983
749,0.6575450222783701
750,0.3328380727090696
751,3.1428291066473095
752,0.6379891639586166
753,0.078525887111212
754,0.496499632667381
755,1.1078957097314308
756,0.11749767224557606
757,0.1041929364865215
758,0.18789679467129475
759,0.40456955197656175
760,0.18187021399067244
761,0.3722059889134801
762,0.5951636331908894
763,6.043665556276637
764,0.168080057073281
765,0.4968089207742876
766,0.7068211939808489
767,0.1292419799600506
768,0.5183537443558087
769,3.212516588205612
770,0.1032612837923994
771,0.7324953210985727
772,0.789582447533772
773,0.051167609220243694
774,1.0972542847249
775,0.20444159343875762
776,4.048824906174827
777,0.2397796281438154
778,0.5548642122957763
779,1.1870067908963404
780,0.6409191613650986
781,0.6872755985439117
782,0.43865126160543877
783,0.10203089155882654
784,0.35813470270733594
785,0.15174571970981146
786,0.12497777609847241
787,0.11349109505556854
788,2.3930264536433437
789,0.9078318148706265
790,0.4950869668840352
791,0.08531109061001156
792,4.275791474556825
793,8.409357423178482
794,0.09409613037715807
795,0.07951947599795073
796,0.1538210539170778
797,0.12283528870022753
798,2.7758947078733485
799,2.0206877578724103
800,0.12182963266735373
801,1.9658166810023934
802,8.890726702690925
803,0.18693446960574125
804,0.46917123418342505
805,0.17412572789020048
806,0.08501619696074138
807,0.230536367454524
808,0.2595033391827638
809,15.892448969425992
810,0.6236368008679438
811,0.05026371014974451
812,0.9037498143044216
813,0.7691524701020711
814,0.39332969874953694
815,0.7248150045851889
816,0.14148161600346798
817,0.22414222791801688
818,0.3548169283170344
819,2.8077308218556967
820,15.628705307912394
821,1.8283050967725754
822,0.707672209437396
823,16.493101551581773
824,2.6565202780485753
825,0.8669330988315276
826,0.5826168053136747
827,0.08473002025243748
828,0.7412822868065534
829,0.13863748577043866
830,0.32209514329210975
831,0.5732318282884377
832,0.4562357023238521
833,15.892448969425992
834,0.28522647076030966
835,0.16674059440958278
836,17.103912445481086
837,0.4920284396636836
838,0.9348144576173256
839,15.946120386218508
840,0.2693633198172177
841,0.20307113739207625
842,0.2645677173867115
843,0.11077968246339376
844,0.14203858498786914
845,0.5197405866795466
846,3.769972475735569
847,0.07425103979622273
848,0.08989264767451974
849,0.16244522041417575
850,0.5961409689367181
851,1.9692143158789408
852,0.8710379050148118
853,2.8077308218556967
854,2.7526657679661817
855,0.2684786791100633
856,0.41380521861422004
857,1.0238414852588296
858,0.5968554952480982
859,0.30870977494071616
860,0.35455854847174306
861,0.19206818212868315
862,0.17016074157192396
863,0.17123363971861025
864,2.32476965613539
865,0.0688015152368157
866,0.7643111903320832
867,0.29159939008088287
868,0.4316204724179874
869,0.12338228460897671
870,0.5830036014615194
871,0.0860117194728316
872,0.17611049883872965
873,0.3477485322154683
874,16.845161049721725
875,0.12460964525688834
876,1.0745147672859896
877,4.929583782477247
878,0.08662648937309984
879,0.4798236380292549
880,0.12300911841684374
881,4.765978902402856
882,6.029705481227912
883,0.2426646526467926
884,0.7326861632024734
885,0.2193685080658483
886,0.6889766742326975
887,0.7359717604440768
888,0.5208143465286899
889,4.545761342670518
890,2.3178792461788182
891,0.1365429291631482
892,0.9891354685271363
893,0.29227549010050247
894,0.5687567251736132
895,0.6787051916617489
896,3.314597128478801
897,0.2717997775941843
898,1.1957536587086808
899,2.8648894571383825
900,0.1866502595866767
901,1.2577324509175796
902,17.979225698111044
903,0.316941041531547
904,6.964419621635638
905,0.8545358745022981
906,0.6583357436657349
907,0.11628552841736362
908,0.16139489731835477
909,0.3466012967393002
910,2.915681186513719
911,0.20137848147863036
912,0.14367808728238937
913,0.30914167923705493
914,4.8575152525008125
915,0.21719897709178237
916,8.19406139408569
917,0.10748006276352824
918,0.3134154304418276
919,0.23111174235689003
920,8.495321729942278
921,0.1547863272640802
922,1.2926627733439782
923,0.3159921493327985
924,0.4388013782986671
925,14.76716843367572
926,0.257257637758435
927,4.697714098187517
928,0.13590897099004895
929,2.3663043130789094
930,0.1942530187019733
931,0.6279764493408395
932,7.658681629859219
933,0.21683112683982536
934,0.3384889510586738
935,15.158375361156828
936,0.5236440998727963
937,0.3128810405879087
938,0.13906720244634263
939,1.014759692252757
940,0.560011380001606
941,17.13187600410973
942,0.1712408106557469
943,1.686844690196294
944,4.342142572233919
945,0.37985591060831875
946,0.1542695963345646
947,0.3298981802137293
948,0.1598300874815293
949,0.24653297393854576
950,1.8957722176801266
951,0.18297893930100778
952,0.19436085105514614
953,1.0251244023328319
954,0.619999595303844
955,0.18238805799383329
956,0.07437882888805536
957,1.7422160238360653
958,0.5083886410817314
959,0.45543311185283564
960,0.10288431981629682
961,2.709266253053193
962,0.5339920703506689
963,2.118758950953508
964,0.48593224351241027
965,1.0073904889819625
966,0.22319356089070563
967,2.3360423330716524
968,0.1632891597209781
969,8.612172683377821
970,8.00525522013919
971,16.80673267604038
972,0.3868999802729851
973,0.5843749006734287
974,0.23580119960118306
975,0.31306676616927476
976,0.2942307078619428
977,0.18530628407794758
978,15.851522541716774
979,0.3180575826903656
980,0.236241942172005
981,0.2905732652981664
982,2.1385996462704138
983,0.734733446785957
984,0.11612629564207726
985,0.22939635945548886
986,0.37442744476763057
987,0.6947149617001722
988,2.985874156057259
989,1.5761323632508453
990,0.5706784557113953
991,0.6449827066276601
992,1.7422160238360653
993,0.8007643828125799
994,1.1674751971943218
995,8.836644274270013
996,0.6934436182944899
997,0.3545839415639141
998,3.083786909048096
999,14.240778293368617
1000,0.6022439506104944
1001,0.303280149435096
1002,0.2855345433941819
1003,0.16166223565991178
1004,0.6342950266363282
1005,0.5978617347990949
1006,1.5812029005311672
1007,0.20247548838857435
1008,0.579937176043741
1009,5.615053683240575
1010,6.111997978595057
1011,0.29422541715714035
1012,4.847981128950158
1013,0.6714696808662355
1014,0.3315854666982556
1015,1.8791732834324002
1016,0.1195193633358419
1017,0.21234932158008135
1018,0.3896851349821797
1019,0.062402380655872794
1020,0.5316695166985392
1021,0.17011154476103574
1022,0.5220293605900368
1023,0.31831206658666256
1024,3.8511956633233977
1025,0.5669282271395311
1026,4.309780383615832
1027,2.2242734629497942
1028,0.37161701991792695
1029,0.07969647979427186
1030,0.39839478467813105
1031,2.0529542639878513
1032,0.16595442165392274
1033,0.14999277531034094
1034,0.24596874931648247
1035,3.217104741233996
1036,0.653831553231758
1037,0.12875574430286255
1038,3.834847645509182
1039,16.18762171360693
1040,17.56877227100748
1041,4.399774806180152
1042,4.44352233668477
1043,7.770030638749439
1044,0.5555096331783065
1045,8.129797606616009
1046,18.037074970197093
1047,1.7422160238360653
1048,0.3952619708064472
1049,2.425445770656832
1050,0.9876468884805147
1051,0.15032443515396898
1052,0.1421671092059494
1053,0.07490065468632896
1054,16.637484505384798
1055,0.13426553948319953
1056,0.39804466712893505
1057,0.626573529294089
1058,1.5992638830929038
1059,0.9332195611996739
1060,0.1803528219511298
1061,0.11703642482260312
1062,2.4932888929807393
1063,17.014183675514957
1064,0.1496992245781379
1065,0.2270980440375053
1066,0.3417069530019212
1067,2.2493893705171497
1068,2.2060342353008484
1069,0.29442109171749475
1070,4.860326133367948
1071,0.489008668190793
1072,0.16009066293026475
1073,15.494474533046985
1074,0.12326777196063787
1075,0.6571033400276072
1076,6.166558916726288
1077,0.305251573743206
1078,0.11415964591030164
1079,0.2671630031047349
1080,0.07244279010864396
1081,3.1267507501345153
1082,0.1422436222931312
1083,0.6506618762518297
1084,17.642846755225225
1085,0.1217060790528933
1086,0.9690530322140063
1087,0.3333925920843872
1088,0.2734361427012495
1089,1.9658166810023934
1090,0.13701013685566416
1091,1.664295707529995
1092,4.46503488198511
1093,15.458383246484612
1094,0.9992279630743618
1095,2.9020914680687717
1096,0.13983168657687228
1097,2.7839584997471754
1098,5.002132707580518
1099,4.411255285454489
1100,2.5126430803371247
1101,0.2423090657437445
1102,2.574485213559897
1103,0.9653026591725684
1104,0.25058416045870047
1105,16.248246335423364
1106,0.27164868128378317
1107,5.198511590324636
1108,4.449078269696812
1109,1.3184033815874314
1110,1.2102444003105313
1111,0.8577605457429565
1112,0.4010906102388869
1113,0.3930223772612299
1114,0.18377738747693936
1115,0.6039474810839347
1116,0.678488517863325
1117,0.22483363252271227
1118,0.5666046336718781
1119,4.677028196287234
1120,0.6677891804573246
1121,0.18026524625098225
1122,17.738077777268092
1123,0.15219483572763645
1124,17.128240958304097
1125,0.9702597477497337
1126,0.10931174186682746
1127,0.12820309282482492
1128,0.3303752923534655
1129,0.40070660631014676
1130,0.33745997860184573
1131,0.07690087092454734
1132,0.22330816851056814
1133,0.1909040694256987
1134,0.35667352038448863
1135,0.22517188356804319
1136,0.38291151268155943
1137,0.18171300029737836
1138,5.3622016612889825
1139,2.7728601444267413
1140,0.2520235255877161
1141,0.6713934358663609
1142,0.20369152502239052
1143,0.8823445702013659
1144,2.328085281217276
1145,0.058977752691030894
1146,17.436111171324917
1147,1.9464553561936473
1148,0.4782958781429896
1149,2.854706826384016
1150,0.2822677325582341
1151,0.4381615023005505
1152,3.0501190166507195
1153,4.380557482551636
1154,4.511023648848644
1155,5.68733384995515
1156,0.1657275883541791
1157,0.5924657677650967
1158,0.5801626043006705
1159,0.7593986946521447
1160,5.368674356574683
1161,0.1517573535783483
1162,0.0970748612431084
1163,0.07732503901620122
1164,0.6826527986011905
1165,0.4538662871309933
1166,2.0806209552299126
1167,0.5858550641615876
1168,2.5729631092966825
1169,0.25382064993031994
1170,0.12838336661322122
1171,0.10806749827096773
1172,0.10063703217264344
1173,0.8137414608242117
1174,0.07003299383672293
1175,0.32095192693592844
1176,4.733091499532559
1177,3.883674833589373
1178,0.4217454607333395
1179,0.7995592347676972
1180,0.11457927853394559
1181,0.6785502261759655
1182,7.515211651164272
1183,5.7222723900043215
1184,0.6623904197608601
1185,0.5733190430647291
1186,0.09356966198324759
1187,0.275987573863899
1188,0.21056707112371553
1189,0.8717104282724408
1190,0.6521217839756965
1191,1.2884464232277177
1192,0.17096372834799567
1193,16.248246335423364
1194,3.3625642761894223
1195,0.24772996017519766
1196,3.4001245505359328
1197,0.30382143566318387
1198,0.8397815397163608
1199,4.322876537425404
1200,0.8800329424218368
1201,0.5514008600359466
1202,3.518983207755516
1203,0.1129092848022859
1204,0.16529613976683422
1205,0.07974147475862825
1206,0.16644877288657844
1207,0.20874895668381788
1208,0.15458841876438933
1209,0.6843585982715537
1210,2.119989903478743
1211,0.3484985087853543
1212,0.381993794557743
1213,0.36780678570412895
1214,0.07854894474358678
1215,0.4908022847963265
1216,2.673495590690844
1217,14.933925473928563
1218,0.2073248064148463
1219,0.23744440865382999
1220,5.68927371963957
1221,0.2599818286549468
1222,0.10987625815018358
1223,16.544016767633867
1224,0.730472661700067
1225,0.23430422357548253
1226,0.53744597704908
1227,0.24201524104148575
1228,4.347665311687467
1229,13.554145793829866
1230,0.17369321156533707
1231,0.6292186599810407
1232,0.12435463646607607
1233,0.3203562831053824
1234,8.351828810419164
1235,14.070152776337855
1236,17.642846755225225
1237,2.425445770656832
1238,2.0206877578724103
1239,0.28212540874935677
1240,0.19054683498429875
1241,0.17338664471494317
1242,7.938648582202695
1243,0.3619512683442747
1244,2.0610348681152306
1245,7.460383694675526
1246,8.16458331051913
1247,0.7746426073155207
1248,9.542199556910749
1249,2.1162434750885
1250,17.729132284756115
1251,0.05631019263530046
1252,16.845161049721725
1253,1.5340731360502324
1254,3.0812808287888065
1255,0.23345232015427797
1256,0.2887320611231388
1257,0.2607795503205175
1258,0.15203815799857895
1259,0.12626608181616775
1260,0.2583430323328315
1261,16.151530427044555
1262,2.250401761783284
1263,1.0707389569552817
1264,0.5552623192528224
1265,0.2575944595515279
1266,0.2184120026156533
1267,0.20720765482372627
1268,1.593901046846105
1269,8.00525522013919
1270,0.2264819304802146
1271,0.08958695679098891
1272,0.07839164350265304
1273,1.664295707529995
1274,0.0924420903688489
1275,0.8065305467871218
