,0
0,4.226577791040648
1,2.799005943912153
2,3.6424817507192127
3,11.309167610393175
4,5.200526185854716
5,7.108902368140622
6,10.589924278672132
7,3.513302206410259
8,22.416850025886784
9,22.932241103715292
